transaction_id,customer_id,outlet_id,transaction_date,purchase_amount,num_items,payment_method,discount_applied,weekend_flag,time_of_day
TRX001027,CUST0707,OUT003,2024-12-17 12:33:14.092683,2722.38361249639,23,UPI,0.2978658149179361,0,Afternoon
TRX001028,CUST0443,OUT002,2024-12-26 08:50:24.183107,1725.739087532219,8,Credit Card,0.19169264783461248,0,Afternoon
TRX001029,CUST0519,OUT004,2025-01-09 07:04:03.471651,181.82653566383604,6,Cash,0.4278372385332835,0,Evening
TRX001030,CUST0513,OUT007,2025-01-19 23:26:25.657325,2180.832927008444,11,Debit Card,0.1807716798738302,1,Evening
TRX001031,CUST0696,OUT008,2025-01-25 21:44:16.610307,1900.7303086394395,3,Credit Card,0.18677910527882557,1,Morning
TRX001032,CUST0048,OUT000,2025-01-12 09:55:52.422667,2094.0691711117324,12,Debit Card,0.3678919859768155,1,Morning
TRX001033,CUST0714,OUT003,2024-12-30 02:55:12.199354,586.6315830238716,6,UPI,0.3107077436121202,0,Afternoon
TRX001034,CUST0582,OUT005,2025-01-06 05:13:21.688406,807.0300353817776,4,Wallet,0.09472221781084549,0,Morning
TRX001035,CUST0195,OUT005,2025-01-14 22:39:59.796968,348.0144900550563,8,Credit Card,0.45123899150845326,0,Morning
TRX001036,CUST0048,OUT008,2025-01-08 12:17:38.478536,3077.6801691503515,20,Credit Card,0.18508282444219618,0,Evening
TRX001037,CUST0106,OUT000,2025-01-28 18:39:53.426762,2951.1325175651173,14,UPI,0.2861398123537406,0,Morning
TRX001038,CUST0521,OUT004,2024-12-27 01:58:17.018215,1823.295091283866,9,Cash,0.27600583087499075,0,Evening
TRX001039,CUST0764,OUT009,2024-12-23 09:45:24.497235,1612.8076287940105,18,Cash,0.1904673145999101,0,Morning
TRX001040,CUST0326,OUT000,2025-01-31 09:37:23.487658,511.3985580095909,10,Debit Card,0.19718511669777952,0,Evening
TRX001041,CUST0370,OUT005,2025-01-22 13:48:44.246133,882.6953777352705,8,Credit Card,0.04980262509175819,0,Afternoon
TRX001042,CUST0934,OUT008,2025-01-28 21:20:10.065427,249.2939281912948,13,Debit Card,0.16672515885782008,0,Evening
TRX001043,CUST0210,OUT003,2024-07-26 00:34:13.421267,983.6927368981667,16,Debit Card,0.18083406155454154,0,Morning
TRX001044,CUST0099,OUT009,2025-01-04 19:04:17.752143,2088.7650838850395,5,UPI,0.13301606970785895,1,Evening
TRX001045,CUST0334,OUT009,2025-01-12 23:34:15.225497,809.7323189162664,3,Credit Card,0.32256290438839325,1,Evening
TRX001046,CUST0751,OUT008,2025-01-13 08:15:00.392126,1244.894311940201,5,Wallet,0.16144327518163828,0,Afternoon
TRX001047,CUST0624,OUT002,2024-10-23 15:49:09.477736,6640.694655463849,2,UPI,0.6331972171131282,0,Afternoon
TRX001048,CUST0407,OUT006,2024-12-30 10:28:45.603679,1844.2842713498285,10,Debit Card,0.3398569942394634,0,Evening
TRX001049,CUST0960,OUT004,2025-01-26 15:55:16.343709,1955.133569876376,8,Debit Card,0.4308865915692319,1,Morning
TRX001050,CUST0738,OUT009,2025-01-14 04:52:48.877208,687.29896569007,10,Cash,0.23701625906740986,0,Afternoon
TRX001051,CUST0059,OUT000,2024-12-18 03:29:26.409957,1292.337187941728,9,Debit Card,0.2818314984607618,0,Evening
TRX001052,CUST0749,OUT006,2025-01-15 12:32:32.356446,480.0692765252303,10,Debit Card,0.20585248476976623,0,Afternoon
TRX001053,CUST0022,OUT007,2025-01-21 01:14:14.974038,2631.015013650815,3,Debit Card,0.17950882175552715,0,Morning
TRX001054,CUST0652,OUT005,2024-09-11 23:50:15.097363,1794.956424990009,16,Credit Card,0.31696187270799064,0,Afternoon
TRX001055,CUST0207,OUT000,2024-11-10 11:47:57.745059,31.077257559882593,6,Debit Card,0.09252128211345086,1,Evening
TRX001056,CUST0702,OUT008,2024-11-07 23:17:19.390052,1489.1314000074199,7,Credit Card,0.2701581967556735,0,Morning
TRX001057,CUST0303,OUT006,2025-01-27 22:15:44.873322,410.96412252047037,9,Credit Card,0.17854167231560983,0,Morning
TRX001058,CUST0879,OUT005,2025-01-24 03:44:38.548563,941.2258944515147,6,Credit Card,0.22783079835060815,0,Morning
TRX001059,CUST0327,OUT003,2025-01-14 06:47:05.629947,167.30029949741672,14,Credit Card,0.4977842278502183,0,Evening
TRX001060,CUST0617,OUT002,2024-12-09 15:01:57.846753,1079.8745711159236,7,Debit Card,0.17158900257606083,0,Morning
TRX001061,CUST0280,OUT003,2024-12-22 18:45:20.623553,4151.6745565662495,12,UPI,0.48979189542584023,1,Evening
TRX001062,CUST0917,OUT000,2024-12-06 04:35:05.981008,790.3831566843386,14,UPI,0.2827266980004387,0,Afternoon
TRX001063,CUST0786,OUT008,2024-11-16 17:29:21.918113,3751.635988903877,6,Credit Card,0.22616632220706148,1,Evening
TRX001064,CUST0238,OUT001,2024-12-17 05:13:50.261575,1807.6463690947755,19,Credit Card,0.2985659371592821,0,Evening
TRX001065,CUST0947,OUT001,2025-01-23 01:23:48.286368,545.5024558992621,8,Debit Card,0.4374104651428226,0,Morning
TRX001066,CUST0350,OUT002,2025-01-22 00:55:38.419929,1186.4156057820387,9,Credit Card,0.11665069839354972,0,Morning
TRX001067,CUST0653,OUT000,2025-01-18 17:59:31.473628,803.3115215517287,9,Debit Card,0.29136304418446907,1,Evening
TRX001068,CUST0746,OUT009,2025-01-21 07:56:25.745343,431.03777135806433,5,UPI,0.5078130584531138,0,Morning
TRX001069,CUST0021,OUT002,2025-01-23 13:39:00.161649,2436.9536381480934,11,Debit Card,0.27959535055805707,0,Morning
TRX001070,CUST0956,OUT003,2024-12-20 21:35:20.465172,1999.0677724359393,14,Debit Card,0.3786554207470945,0,Evening
TRX001071,CUST0335,OUT008,2025-01-30 17:01:02.920256,738.9219314412782,9,Debit Card,0.17056587438482876,0,Evening
TRX001072,CUST0186,OUT004,2024-12-23 22:28:02.394676,1313.6827868174692,8,Credit Card,0.2049643158605323,0,Afternoon
TRX001073,CUST0857,OUT005,2024-12-11 02:51:49.272003,1203.157084801306,9,Credit Card,0.21544186354182457,0,Morning
TRX001074,CUST0708,OUT000,2025-01-29 23:43:18.947249,741.8528212017216,8,Credit Card,0.26017644389146866,0,Afternoon
TRX001075,CUST0084,OUT002,2025-01-30 05:57:00.575674,225.82336143654237,9,Cash,0.06955371169211498,0,Morning
TRX001076,CUST0115,OUT006,2025-01-21 16:54:32.688121,554.351351216063,22,Credit Card,0.4086315431352449,0,Evening
TRX001077,CUST0717,OUT006,2025-01-24 18:44:17.058847,3116.9579548705437,9,UPI,0.38697291360691216,0,Evening
TRX001078,CUST0072,OUT009,2025-01-05 16:22:12.615597,5464.399065945336,16,Debit Card,0.10102098751306933,1,Evening
TRX001079,CUST0917,OUT000,2024-12-29 10:41:09.385067,241.20299335973561,2,Debit Card,0.2651105817182704,1,Morning
TRX001080,CUST0746,OUT008,2025-01-01 20:56:58.042896,1395.308981416464,10,Cash,0.12474601797198794,0,Afternoon
TRX001081,CUST0326,OUT000,2025-01-18 21:34:04.710721,854.8754015394007,3,Debit Card,0.3112780599162239,1,Morning
TRX001082,CUST0355,OUT006,2025-01-11 10:09:14.787444,1038.9442263115807,3,UPI,0.1702185036050196,1,Morning
TRX001083,CUST0503,OUT001,2025-01-01 03:20:45.925845,2794.1928692555107,5,Cash,0.19513829097573168,0,Evening
TRX001084,CUST0354,OUT008,2025-01-28 08:20:45.182277,241.6455058415976,4,UPI,0.21712811631972004,0,Morning
TRX001085,CUST0788,OUT008,2025-01-24 04:11:24.953615,1289.5279084312615,7,Debit Card,0.23869430236626224,0,Afternoon
TRX001086,CUST0971,OUT008,2024-11-26 11:25:25.719560,936.0864852817109,16,Credit Card,0.17873261265133383,0,Evening
TRX001087,CUST0584,OUT003,2025-01-19 05:12:11.446957,877.0011328359944,10,Credit Card,0.3275153550523692,1,Evening
TRX001088,CUST0440,OUT005,2024-12-14 07:56:46.660378,2329.428915805462,11,Debit Card,0.18836807896693955,1,Evening
TRX001089,CUST0217,OUT001,2025-01-23 02:50:05.157838,1848.227557590149,14,UPI,0.13334759851895217,0,Evening
TRX001090,CUST0655,OUT002,2025-01-30 18:17:36.585588,411.3287550489084,7,Credit Card,0.18960358041753164,0,Afternoon
TRX001091,CUST0691,OUT005,2025-01-11 08:16:24.936982,486.35127066271735,22,Debit Card,0.5378732850143888,1,Morning
TRX001092,CUST0691,OUT000,2024-11-26 03:14:47.449277,3606.044425506616,12,Credit Card,0.49058547944734365,0,Afternoon
TRX001093,CUST0025,OUT006,2024-12-11 17:07:04.478754,581.99948500447,7,Cash,0.5782138007606136,0,Afternoon
TRX001094,CUST0901,OUT001,2025-01-23 01:57:30.277371,4105.025015500185,14,Cash,0.4735359656862845,0,Evening
TRX001095,CUST0328,OUT007,2024-11-20 19:42:33.951998,1037.2830091226178,6,UPI,0.11817487399774419,0,Afternoon
TRX001096,CUST0747,OUT004,2025-01-12 10:28:58.297051,78.54840268633896,8,Debit Card,0.34699596379442155,1,Afternoon
TRX001097,CUST0766,OUT006,2025-01-30 15:44:37.414939,1340.1872653456185,8,Wallet,0.6547429271119107,0,Morning
TRX001098,CUST0652,OUT007,2025-01-31 07:31:29.500917,1629.9368821884195,6,UPI,0.41178652154561535,0,Morning
TRX001099,CUST0385,OUT002,2025-01-11 20:58:26.368558,141.3676943526668,9,Debit Card,0.08579350800357989,1,Evening
TRX001100,CUST0609,OUT005,2025-01-08 06:51:02.266864,3975.7443026153182,3,UPI,0.2765739773519244,0,Afternoon
TRX001101,CUST0040,OUT008,2025-01-29 07:57:00.127532,3472.268588233251,4,Debit Card,0.505739388349322,0,Evening
TRX001102,CUST0768,OUT003,2024-11-16 09:56:18.057781,1512.1497214108433,7,Cash,0.19493699674588166,1,Afternoon
TRX001103,CUST0096,OUT009,2024-12-25 03:57:07.634114,433.34451432496803,17,Debit Card,0.11340458988254286,0,Morning
TRX001104,CUST0386,OUT006,2024-12-14 07:29:23.988892,347.3752844651235,1,Credit Card,0.505707091805015,1,Evening
TRX001105,CUST0099,OUT000,2025-01-05 11:23:09.567182,373.60875319628263,14,Cash,0.799257353391522,1,Evening
TRX001106,CUST0844,OUT006,2024-12-30 08:37:45.118963,438.946182137813,5,Wallet,0.0878461404548383,0,Afternoon
TRX001107,CUST0547,OUT008,2025-01-17 07:32:40.226073,645.6255092386192,11,Cash,0.6296459892343508,0,Afternoon
TRX001108,CUST0696,OUT009,2024-12-28 22:06:13.638469,504.0513420140159,24,Wallet,0.6202786258583836,1,Afternoon
TRX001109,CUST0689,OUT007,2024-10-09 00:52:22.289843,400.97242930798825,16,UPI,0.3294756466631007,0,Evening
TRX001110,CUST0846,OUT003,2024-12-31 11:43:41.343988,805.2018400539835,15,Debit Card,0.13689113758865057,0,Evening
TRX001111,CUST0131,OUT002,2025-01-19 06:57:39.872581,1150.150965131547,4,Debit Card,0.1879381905131937,1,Evening
TRX001112,CUST0662,OUT006,2025-01-21 23:08:07.594832,1457.4657257885187,5,Credit Card,0.04914668725591298,0,Afternoon
TRX001113,CUST0574,OUT000,2024-10-24 20:25:48.915639,995.9774783489411,5,Debit Card,0.2265506808571406,0,Afternoon
TRX001114,CUST0029,OUT007,2025-01-25 20:37:34.533458,1273.7691797796613,13,Cash,0.48778217126923806,1,Afternoon
TRX001115,CUST0198,OUT000,2024-12-13 14:27:38.371800,2419.5613650723376,6,Debit Card,0.46465041437575033,0,Evening
TRX001116,CUST0260,OUT006,2025-01-13 06:12:42.577931,2652.5368136231077,6,Wallet,0.22404568818776302,0,Afternoon
TRX001117,CUST0070,OUT005,2025-01-14 09:35:49.420488,1307.9283433342925,11,Credit Card,0.09298960672639411,0,Afternoon
TRX001118,CUST0346,OUT009,2024-12-21 20:50:28.270541,1118.4201818599508,2,Debit Card,0.631962741757723,1,Morning
TRX001119,CUST0025,OUT007,2025-01-26 23:33:45.610559,826.8808339999237,7,Debit Card,0.26848891404891606,1,Evening
TRX001120,CUST0550,OUT005,2025-01-12 22:49:07.460472,2890.879580890314,12,Credit Card,0.29811685870530774,1,Evening
TRX001121,CUST0208,OUT004,2025-01-30 22:38:34.026436,1368.2317501951302,11,Cash,0.38447626099442944,0,Afternoon
TRX001122,CUST0281,OUT008,2024-12-29 17:47:29.040654,3322.4762814838223,2,UPI,0.14075926488934123,1,Afternoon
TRX001123,CUST0911,OUT003,2025-01-30 08:36:29.581707,1233.7275918985936,14,UPI,0.3076185953334326,0,Morning
TRX001124,CUST0500,OUT006,2025-01-29 10:09:17.628017,1394.9626472730024,10,UPI,0.18028717446026563,0,Morning
TRX001125,CUST0261,OUT005,2024-12-07 06:24:17.881707,1061.641964913554,14,Cash,0.19407886253166567,1,Morning
TRX001126,CUST0597,OUT009,2025-01-14 06:38:15.880362,878.448654521268,6,UPI,0.18463404419635346,0,Evening
TRX001127,CUST0199,OUT005,2025-01-25 01:22:28.687512,548.6803381373555,5,Credit Card,0.15010250786919657,1,Evening
TRX001128,CUST0072,OUT004,2025-01-05 02:24:46.325931,1806.6312449579084,4,Debit Card,0.061674388200808,1,Afternoon
TRX001129,CUST0020,OUT001,2025-01-10 01:31:59.315411,1485.1511072157607,4,Credit Card,0.3094500452637672,0,Afternoon
TRX001130,CUST0949,OUT003,2025-01-16 03:54:42.310819,2588.741807471704,7,Cash,0.2875131101124821,0,Afternoon
TRX001131,CUST0727,OUT000,2024-11-22 09:57:22.763637,654.5810127709155,7,Debit Card,0.5241344348626515,0,Morning
TRX001132,CUST0804,OUT008,2024-12-21 15:20:38.341111,859.8490378321725,9,Debit Card,0.24133603688982821,1,Morning
TRX001133,CUST0980,OUT008,2025-01-26 20:33:08.990194,37.27426840533131,10,Debit Card,0.30879173304996593,1,Evening
TRX001134,CUST0930,OUT007,2025-01-06 09:57:35.781540,4344.023753900979,13,Cash,0.1381652156744438,0,Evening
TRX001135,CUST0740,OUT003,2025-01-29 06:00:21.997019,1818.040613395889,9,Debit Card,0.20134750235178955,0,Afternoon
TRX001136,CUST0700,OUT004,2025-01-23 09:53:58.341930,1224.9221282360752,21,Debit Card,0.3496530069126616,0,Evening
TRX001137,CUST0327,OUT000,2024-11-20 14:18:43.812277,1321.9777697906354,8,Credit Card,0.3029132250163929,0,Evening
TRX001138,CUST0100,OUT003,2025-01-13 13:29:02.539347,772.5821326153401,2,Credit Card,0.33455473616958026,0,Morning
TRX001139,CUST0573,OUT003,2024-11-25 23:45:34.699819,3095.033760891685,8,Cash,0.10267595542073443,0,Evening
TRX001140,CUST0576,OUT004,2025-01-26 14:13:18.443361,1316.2290999337524,7,Credit Card,0.05544048563282347,1,Afternoon
TRX001141,CUST0950,OUT001,2025-01-25 03:25:46.545377,1755.0450396616632,9,Debit Card,0.29533201800597486,1,Afternoon
TRX001142,CUST0434,OUT001,2025-01-19 02:37:01.941207,2899.311184400551,12,Cash,0.6500924906710925,1,Morning
TRX001143,CUST0696,OUT001,2025-01-18 03:26:17.465082,363.37189547308736,9,Debit Card,0.3263271798221168,1,Evening
TRX001144,CUST0574,OUT007,2024-12-21 18:15:33.454937,400.81374492909384,1,Cash,0.2340914300531015,1,Evening
TRX001145,CUST0173,OUT001,2025-01-04 17:14:51.102667,1088.8440540968265,15,Cash,0.18195349632542474,1,Morning
TRX001146,CUST0591,OUT005,2025-01-07 20:46:23.387467,721.6255827829251,9,UPI,0.3451391861416766,0,Afternoon
TRX001147,CUST0536,OUT001,2025-01-04 11:53:55.181112,2459.1034254656042,3,Credit Card,0.11081548053171629,1,Morning
TRX001148,CUST0489,OUT007,2024-12-23 06:19:44.955434,2134.548260865982,3,Cash,0.18600359427859992,0,Evening
TRX001149,CUST0510,OUT000,2024-11-26 01:00:08.588172,2565.9322768817397,32,Debit Card,0.0838514036833603,0,Afternoon
TRX001150,CUST0159,OUT001,2025-01-15 17:12:48.094452,1876.9243134120939,3,Debit Card,0.19512621947509953,0,Evening
TRX001151,CUST0456,OUT004,2024-12-14 07:30:36.527029,1525.160549965659,3,Debit Card,0.4150275772118394,1,Afternoon
TRX001152,CUST0605,OUT005,2025-01-11 15:52:36.381347,3611.2464056853696,6,UPI,0.10681397120274135,1,Morning
TRX001153,CUST0484,OUT008,2024-12-24 18:01:02.560336,614.2555426123884,3,Credit Card,0.03728432628952086,0,Morning
TRX001154,CUST0483,OUT005,2024-11-30 19:43:58.814430,977.4949082456319,11,Cash,0.22469303144073463,1,Morning
TRX001155,CUST0074,OUT007,2025-01-31 04:20:24.529152,518.4914946672052,3,Credit Card,0.5035748978938702,0,Morning
TRX001156,CUST0187,OUT006,2025-01-08 07:21:48.259603,828.3706222017921,23,Debit Card,0.1602991459081638,0,Afternoon
TRX001157,CUST0313,OUT000,2024-09-17 20:27:44.875249,775.5087700135117,9,Credit Card,0.21705895163419067,0,Morning
TRX001158,CUST0410,OUT001,2025-01-11 11:16:01.547584,3086.8676279671636,11,Debit Card,0.6929915175483826,1,Afternoon
TRX001159,CUST0593,OUT003,2024-12-03 02:50:05.408674,1916.9847322257901,4,Debit Card,0.09171676540313034,0,Afternoon
TRX001160,CUST0868,OUT000,2025-01-25 20:49:58.396124,482.7592876226466,7,Cash,0.44958211158027644,1,Afternoon
TRX001161,CUST0155,OUT007,2025-01-03 23:25:44.067518,4304.5381292636885,14,Credit Card,0.23505106869226455,0,Evening
TRX001162,CUST0012,OUT003,2024-12-01 17:15:39.918831,7583.344993368762,6,Credit Card,0.38789478189498,1,Afternoon
TRX001163,CUST0441,OUT006,2025-01-14 19:15:06.589784,105.20657128445241,18,Debit Card,0.4044247087192866,0,Evening
TRX001164,CUST0422,OUT006,2025-01-12 03:43:17.193940,2271.855058519993,10,Cash,0.6683377406980618,1,Morning
TRX001165,CUST0549,OUT007,2025-01-29 11:18:03.331854,431.9813908800808,3,Debit Card,0.4948765982781026,0,Afternoon
TRX001166,CUST0840,OUT008,2025-01-30 17:53:38.029967,469.8326910234139,5,Cash,0.2246737757785266,0,Afternoon
TRX001167,CUST0806,OUT008,2025-01-13 01:33:24.911259,2344.467646958468,4,Cash,0.10249225389719326,0,Afternoon
TRX001168,CUST0096,OUT006,2024-12-07 04:38:47.960037,3402.177075270572,9,UPI,0.2866630308424211,1,Evening
TRX001169,CUST0934,OUT008,2024-11-12 16:29:52.243316,1462.8129934343615,21,Cash,0.23568404661170908,0,Afternoon
TRX001170,CUST0107,OUT004,2024-12-30 19:01:13.870373,2307.4280161676975,14,Debit Card,0.16730888158741564,0,Afternoon
TRX001171,CUST0633,OUT009,2024-12-10 12:12:05.018044,1106.8891995224305,4,Credit Card,0.26477669652099367,0,Afternoon
TRX001172,CUST0679,OUT003,2024-12-22 22:08:04.020487,770.0408911313184,5,Cash,0.062351466544511826,1,Evening
TRX001173,CUST0686,OUT002,2024-12-26 12:28:52.983513,2273.865651922232,10,Wallet,0.37300479932606406,0,Evening
TRX001174,CUST0258,OUT005,2024-12-19 04:46:13.534481,1388.8513896168145,5,Debit Card,0.34432831482456105,0,Morning
TRX001175,CUST0321,OUT009,2025-01-11 01:10:25.115540,441.1444234258633,6,Credit Card,0.16692399892477083,1,Morning
TRX001176,CUST0546,OUT008,2025-01-13 10:00:23.715321,1178.3825081775565,6,Debit Card,0.10243123336804316,0,Evening
TRX001177,CUST0196,OUT003,2025-01-26 13:06:57.452464,1233.2624235968242,12,Debit Card,0.08475705010403531,1,Evening
TRX001178,CUST0020,OUT001,2024-12-07 11:04:51.789350,1612.6027809266723,11,Credit Card,0.4094203209139046,1,Morning
TRX001179,CUST0560,OUT002,2025-01-30 16:03:21.814282,1066.7736637096818,9,Debit Card,0.5100578964131733,0,Afternoon
TRX001180,CUST0459,OUT002,2025-01-22 10:50:28.952366,914.4059571547813,13,Cash,0.06154028330077833,0,Evening
TRX001181,CUST0659,OUT001,2025-01-09 18:35:04.596778,273.0200543477658,7,Debit Card,0.2658008773865862,0,Evening
TRX001182,CUST0144,OUT008,2024-10-17 07:46:51.173740,2530.7974323213984,6,Wallet,0.23887256989240757,0,Morning
TRX001183,CUST0846,OUT003,2024-12-16 18:55:35.786775,2243.132264657379,7,Credit Card,0.12949537989700433,0,Afternoon
TRX001184,CUST0144,OUT002,2025-01-17 23:46:05.225616,1733.3241075350115,17,Credit Card,0.2604164485338194,0,Evening
TRX001185,CUST0893,OUT009,2024-12-25 05:46:36.714583,1015.9190581099729,7,Cash,0.3214292229122629,0,Evening
TRX001186,CUST0441,OUT005,2024-11-12 10:01:28.892717,2572.0032820554466,1,Credit Card,0.6518527041732384,0,Evening
TRX001187,CUST0547,OUT007,2025-01-08 13:33:41.194908,1404.9728010173205,12,Credit Card,0.44255901240047835,0,Evening
TRX001188,CUST0898,OUT007,2025-01-13 13:40:15.750262,1095.1292950133484,12,Debit Card,0.1525276448308006,0,Morning
TRX001189,CUST0295,OUT009,2025-01-07 15:11:09.138320,739.5420122215248,12,UPI,0.07439201739425277,0,Evening
TRX001190,CUST0179,OUT005,2025-01-20 23:09:08.855714,535.7474669319696,6,Debit Card,0.42643744377915554,0,Morning
TRX001191,CUST0439,OUT004,2024-11-21 10:05:56.167465,330.41928515356597,10,UPI,0.11623438005400381,0,Evening
TRX001192,CUST0239,OUT006,2024-12-15 03:50:27.332521,1446.9963077197053,30,UPI,0.09025342558802243,1,Afternoon
TRX001193,CUST0522,OUT002,2024-12-26 02:46:21.254709,718.3763010311707,4,Credit Card,0.5100816595746487,0,Evening
TRX001194,CUST0270,OUT009,2025-01-05 11:33:31.084057,1542.7738148940718,7,Credit Card,0.21189911914711881,1,Morning
TRX001195,CUST0869,OUT001,2024-10-19 08:41:28.345873,1253.8121361091494,4,Credit Card,0.1372293624491393,1,Afternoon
TRX001196,CUST0607,OUT007,2025-01-21 13:27:59.942489,2553.2862627165073,17,UPI,0.1343577092414634,0,Morning
TRX001197,CUST0000,OUT008,2025-01-21 20:15:06.152747,1267.588547323193,16,Debit Card,0.5661706202806458,0,Evening
TRX001198,CUST0810,OUT005,2025-01-23 11:17:36.509320,1223.6250517553135,9,Wallet,0.19352627226170824,0,Evening
TRX001199,CUST0321,OUT003,2024-12-22 04:05:19.049938,1117.040172489001,5,Credit Card,0.2838227874363502,1,Evening
TRX001200,CUST0312,OUT005,2024-12-15 03:49:38.393904,1374.9539909549517,1,Debit Card,0.5542497310412907,1,Afternoon
TRX001201,CUST0373,OUT006,2025-01-04 21:21:47.360211,1424.2664898835483,3,Credit Card,0.2304331164636395,1,Morning
TRX001202,CUST0629,OUT007,2024-12-31 02:57:08.404229,2305.1791080173584,4,UPI,0.2762150025471283,0,Evening
TRX001203,CUST0434,OUT002,2025-01-18 21:54:11.455836,1614.219141807419,10,Credit Card,0.0987818954196387,1,Evening
TRX001204,CUST0627,OUT005,2025-01-30 13:42:23.875592,1066.9733658055422,7,Wallet,0.3244357666290318,0,Evening
TRX001205,CUST0144,OUT009,2025-01-23 00:17:11.969103,1329.2532856869432,7,Debit Card,0.11252022160438353,0,Evening
TRX001206,CUST0965,OUT005,2025-01-05 10:54:04.417005,1614.0842337367515,5,UPI,0.14598537873651599,1,Evening
TRX001207,CUST0732,OUT009,2024-12-12 17:59:24.703525,568.8602645061271,3,Cash,0.24953730976692987,0,Afternoon
TRX001208,CUST0245,OUT006,2024-12-17 17:52:00.193479,924.4073575743677,15,Debit Card,0.38081800617294237,0,Evening
TRX001209,CUST0726,OUT003,2025-01-26 01:28:55.022522,394.8878594876314,10,Credit Card,0.44900725186019874,1,Afternoon
TRX001210,CUST0574,OUT005,2025-01-30 04:53:18.837145,589.8511678706368,4,Credit Card,0.15795298994276832,0,Evening
TRX001211,CUST0106,OUT001,2024-12-05 18:17:49.329729,3103.3124171836243,15,Credit Card,0.43372673330686556,0,Evening
TRX001212,CUST0175,OUT007,2025-01-29 19:19:31.965532,2728.248072393131,4,Debit Card,0.1896919591489847,0,Morning
TRX001213,CUST0040,OUT002,2025-01-17 01:06:15.386605,1074.4312510819466,5,Cash,0.46321410060519547,0,Afternoon
TRX001214,CUST0814,OUT008,2025-01-29 05:39:42.462826,749.0690758070829,7,Credit Card,0.6913190448173681,0,Morning
TRX001215,CUST0549,OUT007,2025-01-07 06:09:17.346798,1512.4186790344443,7,Cash,0.22235457350000157,0,Morning
TRX001216,CUST0309,OUT005,2025-01-18 11:49:35.871879,1654.3849179595281,12,Credit Card,0.22357964117476808,1,Afternoon
TRX001217,CUST0122,OUT009,2025-01-25 00:00:19.908096,2508.440883875834,2,UPI,0.17014301657027708,1,Evening
TRX001218,CUST0477,OUT001,2025-01-05 00:50:00.228756,1014.3210657346722,2,UPI,0.05557947452692089,1,Morning
TRX001219,CUST0521,OUT007,2025-01-18 11:45:50.484444,1402.2250387683243,10,UPI,0.43266764201863966,1,Afternoon
TRX001220,CUST0707,OUT005,2025-01-26 07:32:24.251766,624.6887456146491,13,Debit Card,0.3523370230889434,1,Evening
TRX001221,CUST0964,OUT000,2024-12-26 15:50:55.711804,1572.199535051394,8,Credit Card,0.06473031832848802,0,Evening
TRX001222,CUST0424,OUT005,2024-12-08 15:40:45.204790,557.5344345149301,12,Debit Card,0.20961178188860932,1,Afternoon
TRX001223,CUST0397,OUT004,2025-01-22 04:37:26.810158,2583.533405174105,3,Cash,0.09881675197001788,0,Evening
TRX001224,CUST0362,OUT005,2025-01-25 20:22:05.701985,1740.1866553535947,6,Credit Card,0.1897519774380146,1,Afternoon
TRX001225,CUST0833,OUT000,2025-01-29 19:35:17.763003,5675.300933163325,10,Cash,0.32808697096836387,0,Morning
TRX001226,CUST0151,OUT003,2025-01-09 15:30:25.207181,354.40457788077345,3,Credit Card,0.4513591591723667,0,Morning
TRX001227,CUST0335,OUT006,2024-12-09 18:36:27.245281,6266.977017307318,6,UPI,0.2751318865446731,0,Morning
TRX001228,CUST0728,OUT004,2025-01-23 09:01:36.685249,1490.330542422728,2,Credit Card,0.2373121839129663,0,Afternoon
TRX001229,CUST0013,OUT005,2025-01-13 06:24:42.346292,492.2329672818807,2,UPI,0.12091061990842221,0,Evening
TRX001230,CUST0283,OUT001,2025-01-26 12:41:35.539020,381.28569467875263,6,Debit Card,0.22300436642040408,1,Evening
TRX001231,CUST0642,OUT007,2025-01-16 12:03:48.529253,1894.4248271998886,7,Debit Card,0.1246280689114096,0,Afternoon
TRX001232,CUST0184,OUT009,2025-01-31 13:42:33.830686,3176.1754070545553,4,Cash,0.20139515255452237,0,Afternoon
TRX001233,CUST0297,OUT003,2024-11-20 16:20:22.252422,3122.668621837715,12,Debit Card,0.2243767290770693,0,Morning
TRX001234,CUST0480,OUT005,2024-12-28 22:11:46.239943,1070.5673475333538,9,Cash,0.5027747779343688,1,Evening
TRX001235,CUST0413,OUT002,2025-01-19 15:32:33.851426,3135.13907220105,13,Debit Card,0.3748649624927775,1,Evening
TRX001236,CUST0103,OUT008,2024-11-29 06:06:04.338492,1524.9482802874552,10,UPI,0.34348365427333916,0,Morning
TRX001237,CUST0938,OUT007,2025-01-26 02:27:18.030298,2195.8127014419942,7,Wallet,0.34406324215400663,1,Morning
TRX001238,CUST0043,OUT005,2025-01-29 12:52:19.922293,194.75358568505754,9,Cash,0.20533381943378043,0,Afternoon
TRX001239,CUST0755,OUT008,2024-11-07 07:05:38.365201,561.9034672994696,5,Debit Card,0.12684813961387367,0,Afternoon
TRX001240,CUST0068,OUT009,2025-01-20 22:46:33.047103,703.5291523640751,2,Debit Card,0.12276835691158827,0,Afternoon
TRX001241,CUST0462,OUT008,2024-11-10 13:01:40.516360,650.6368518923657,10,UPI,0.13894107609039705,1,Afternoon
TRX001242,CUST0172,OUT001,2025-01-01 14:05:10.149450,142.7768477342123,4,Debit Card,0.3172038998582722,0,Afternoon
TRX001243,CUST0140,OUT008,2024-10-06 17:42:46.229149,591.8401202675356,18,UPI,0.18126349035345882,1,Morning
