transaction_id,customer_id,outlet_id,location_id,transaction_date,purchase_amount,product_category,is_premium_purchase,payment_method,discount_applied,customer_rating,weekend_flag,time_of_day,season
TRX001472,CUST0371,OUT005,LOC012,2024-05-07 12:00:00,1425521.1601947627,Budget_Automotive,False,UPI,0.08270720357945271,2.487454224197896,0,Afternoon,Spring
TRX001473,CUST0184,OUT035,LOC008,2024-05-07 17:00:00,12461.861260787933,General_Retail,False,Debit Card,0.13278904463246202,3.703307558364551,0,Evening,Spring
TRX001474,CUST0495,OUT018,LOC010,2024-05-07 12:00:00,4671343.2631483115,Mid_Range_Automotive,False,Credit Card,0.3331544779433992,3.6014689504111326,0,Afternoon,Spring
TRX001475,CUST0306,OUT048,LOC000,2024-05-07 12:00:00,774720.9331892132,Designer_Jewelry,False,Credit Card,0.3433865360621905,3.5116400062381086,0,Afternoon,Spring
TRX001476,CUST0185,OUT049,LOC003,2024-05-07 12:00:00,125545.09208049091,Luxury_Fashion,True,Debit Card,0.19119733420524276,4.7140258146013005,0,Afternoon,Spring
TRX001477,CUST0337,OUT036,LOC012,2024-05-07 12:00:00,2590498.510905296,Mid_Range_Automotive,False,Cash,0.24906536006677935,2.377640452944029,0,Afternoon,Spring
TRX001478,CUST0321,OUT015,LOC016,2024-05-07 12:00:00,936979.117531945,Budget_Automotive,False,Credit Card,0.3361811003559006,3.2380040176233624,0,Afternoon,Spring
TRX001479,CUST0917,OUT004,LOC016,2024-05-07 12:00:00,206568.81032367022,Premium_Electronics,True,Credit Card,0.2545146958563475,2.941645542085607,0,Afternoon,Spring
TRX001480,CUST0389,OUT009,LOC005,2024-05-08 09:00:00,156469.71283208687,Premium_Electronics,True,UPI,0.3559469373973089,3.6595357352058535,0,Morning,Spring
TRX001481,CUST0971,OUT043,LOC004,2024-05-08 12:00:00,169179.62690793158,Premium_Electronics,True,Credit Card,0.14759127180672083,3.3575130517179117,0,Afternoon,Spring
TRX001482,CUST0613,OUT040,LOC008,2024-05-08 18:00:00,69587.63858941261,Premium_Lifestyle,True,Credit Card,0.18601054669516026,3.4292555820235306,0,Evening,Spring
TRX001483,CUST0422,OUT024,LOC015,2024-05-08 12:00:00,1478813.6246923523,Budget_Automotive,False,Debit Card,0.23468300856645108,2.720751465312225,0,Afternoon,Spring
TRX001484,CUST0833,OUT046,LOC016,2024-05-08 18:00:00,730945.4219348055,Budget_Automotive,False,Credit Card,0.03485906014413291,2.836541254039611,0,Evening,Spring
TRX001485,CUST0968,OUT003,LOC004,2024-05-08 12:00:00,889018.8232136044,Budget_Automotive,False,UPI,0.4382043834609161,1.9298987063080046,0,Afternoon,Spring
TRX001486,CUST0204,OUT011,LOC003,2024-05-08 09:00:00,13909581.693697903,Luxury_Automotive,True,Credit Card,0.12372947394176478,4.928702083682888,0,Morning,Spring
TRX001487,CUST0706,OUT007,LOC002,2024-05-08 12:00:00,120263.78802938343,Luxury_Fashion,True,Credit Card,0.3687444346605574,4.933104791701072,0,Afternoon,Spring
TRX001488,CUST0219,OUT002,LOC004,2024-05-08 12:00:00,6041353.197350052,Mid_Range_Automotive,False,UPI,0.22848190302309324,2.8019211002222324,0,Afternoon,Spring
TRX001489,CUST0233,OUT018,LOC010,2024-05-08 18:00:00,3221963.9261791212,Mid_Range_Automotive,False,Debit Card,0.1802157041139024,3.407296134742898,0,Evening,Spring
TRX001490,CUST0101,OUT033,LOC008,2024-05-09 09:00:00,5424.352641701759,General_Retail,False,Credit Card,0.12929581718680488,2.2236306653039577,0,Morning,Spring
TRX001491,CUST0517,OUT046,LOC016,2024-05-09 10:00:00,864674.861075569,Budget_Automotive,False,Debit Card,0.6091765492764889,2.9667234722657154,0,Morning,Spring
TRX001492,CUST0674,OUT046,LOC016,2024-05-09 09:00:00,687799.3108422625,Budget_Automotive,False,Debit Card,0.15660326162353028,2.458775989410151,0,Morning,Spring
TRX001493,CUST0256,OUT043,LOC004,2024-05-09 08:00:00,157011.79071079,Premium_Electronics,True,Debit Card,0.06443483423837687,3.335561617311592,0,Morning,Spring
TRX001494,CUST0183,OUT021,LOC001,2024-05-09 18:00:00,43503.80055736048,Premium_Electronics,True,Credit Card,0.3692172977066002,4.326336658821262,0,Evening,Spring
TRX001495,CUST0158,OUT024,LOC015,2024-05-09 09:00:00,1336557.1185637133,Budget_Automotive,False,UPI,0.4686106199465496,2.990307462169406,0,Morning,Spring
TRX001496,CUST0199,OUT023,LOC007,2024-05-09 09:00:00,3924762.6075974987,Mid_Range_Automotive,False,UPI,0.4492725949280224,3.913108838050139,0,Morning,Spring
TRX001497,CUST0217,OUT002,LOC004,2024-05-09 12:00:00,2631021.1119503914,Mid_Range_Automotive,False,Debit Card,0.03861687611748824,3.11044788718528,0,Afternoon,Spring
TRX001498,CUST0331,OUT014,LOC000,2024-05-09 08:00:00,48502.42799754651,Premium_Lifestyle,True,Credit Card,0.47549459685402445,3.742649769498574,0,Morning,Spring
TRX001499,CUST0607,OUT029,LOC014,2024-05-09 18:00:00,11356.694567166453,General_Retail,False,Credit Card,0.19273300912179062,1.3186357916240936,0,Evening,Spring
TRX001500,CUST0632,OUT025,LOC012,2024-05-09 09:00:00,71152.45263250222,Premium_Electronics,True,Credit Card,0.21932437004148672,3.5330591298520493,0,Morning,Spring
TRX001501,CUST0863,OUT004,LOC016,2024-05-09 18:00:00,271434.96744969644,Premium_Electronics,True,Credit Card,0.015643000982224025,4.170615221701175,0,Evening,Spring
TRX001502,CUST0954,OUT017,LOC014,2024-05-09 18:00:00,14288.273901673287,General_Retail,False,UPI,0.3143151808936436,1.8736402670345276,0,Evening,Spring
TRX001503,CUST0466,OUT001,LOC003,2024-05-09 09:00:00,375635.605477512,Luxury_Fashion,True,Debit Card,0.14918990673445012,4.393301523739649,0,Morning,Spring
TRX001504,CUST0859,OUT035,LOC008,2024-05-09 09:00:00,10143.708643556845,General_Retail,False,Credit Card,0.3246606681302894,3.3961524317446465,0,Morning,Spring
TRX001505,CUST0061,OUT039,LOC009,2024-05-09 13:00:00,176395.170445547,Premium_Electronics,True,Credit Card,0.29141789457669465,3.1683127632482653,0,Afternoon,Spring
TRX001506,CUST0196,OUT032,LOC004,2024-05-09 08:00:00,312686.9102366744,Premium_Electronics,True,Debit Card,0.20007974240380896,2.6747991508822455,0,Morning,Spring
TRX001507,CUST0121,OUT043,LOC004,2024-05-09 18:00:00,133602.6458866569,Premium_Electronics,True,UPI,0.053414439661074516,4.460147509160218,0,Evening,Spring
TRX001508,CUST0227,OUT034,LOC002,2024-05-09 09:00:00,592388.0762309537,Designer_Jewelry,False,Debit Card,0.26762417578153946,3.2352845172233673,0,Morning,Spring
TRX001509,CUST0802,OUT029,LOC014,2024-05-10 09:00:00,12368.468494856428,General_Retail,False,Credit Card,0.6071744872843964,2.3516776696593893,0,Morning,Spring
TRX001510,CUST0304,OUT027,LOC010,2024-05-10 12:00:00,2969256.334178424,Mid_Range_Automotive,False,Cash,0.20592787685345612,3.6090004264986377,0,Afternoon,Spring
TRX001511,CUST0944,OUT024,LOC015,2024-05-10 12:00:00,900381.8064554476,Budget_Automotive,False,Cash,0.27749519841854403,2.1951294589147095,0,Afternoon,Spring
TRX001512,CUST0671,OUT029,LOC014,2024-05-10 12:00:00,10159.664153727803,General_Retail,False,Debit Card,0.20990898187302676,1.9067010085047684,0,Afternoon,Spring
TRX001513,CUST0487,OUT016,LOC013,2024-05-10 18:00:00,2734572.166189806,Mid_Range_Automotive,False,Wallet,0.28595944133724815,3.0573749234256358,0,Evening,Spring
TRX001514,CUST0953,OUT035,LOC008,2024-05-10 09:00:00,9682.591710987079,General_Retail,False,Debit Card,0.459031702159565,3.3729043092049396,0,Morning,Spring
TRX001515,CUST0831,OUT041,LOC001,2024-05-10 18:00:00,471521.05985105113,Designer_Jewelry,False,Cash,0.2515016133426375,4.427138230648895,0,Evening,Spring
TRX001516,CUST0067,OUT027,LOC010,2024-05-10 13:00:00,2270577.681193689,Mid_Range_Automotive,False,UPI,0.1619920547865151,3.3728817648025387,0,Afternoon,Spring
TRX001517,CUST0503,OUT010,LOC001,2024-05-10 18:00:00,25492959.117342193,Luxury_Automotive,True,Credit Card,0.29017497488098526,4.431894117939282,0,Evening,Spring
TRX001518,CUST0223,OUT018,LOC010,2024-05-10 18:00:00,4437374.496376577,Mid_Range_Automotive,False,Debit Card,0.27053444904614393,4.471226360503319,0,Evening,Spring
TRX001519,CUST0929,OUT047,LOC004,2024-05-10 09:00:00,120238.34967380436,Premium_Lifestyle,True,Cash,0.0838089348356218,4.469751795032125,0,Morning,Spring
TRX001520,CUST0895,OUT021,LOC001,2024-05-10 12:00:00,86784.96847744356,Premium_Electronics,True,Credit Card,0.06137159777286817,4.528189139765462,0,Afternoon,Spring
TRX001521,CUST0111,OUT036,LOC012,2024-05-10 12:00:00,5357758.552117433,Mid_Range_Automotive,False,Credit Card,0.24496463325569506,2.725761052161874,0,Afternoon,Spring
TRX001522,CUST0171,OUT042,LOC000,2024-05-10 13:00:00,247101.34364195383,Designer_Jewelry,False,UPI,0.3722768716054465,4.275199222698995,0,Afternoon,Spring
TRX001523,CUST0777,OUT018,LOC010,2024-05-10 12:00:00,5557212.972762369,Mid_Range_Automotive,False,Debit Card,0.11673679333275581,3.286927245209341,0,Afternoon,Spring
TRX001524,CUST0990,OUT024,LOC015,2024-05-11 09:00:00,1670632.6572463398,Budget_Automotive,False,Cash,0.475976488433066,3.5835538642106415,1,Morning,Spring
TRX001525,CUST0197,OUT036,LOC012,2024-05-11 18:00:00,2282410.200598335,Mid_Range_Automotive,False,Credit Card,0.0030756785015333406,2.973209000326568,1,Evening,Spring
TRX001526,CUST0654,OUT027,LOC010,2024-05-11 09:00:00,5922699.200698293,Mid_Range_Automotive,False,Debit Card,0.12669273437402767,3.2332402902668567,1,Morning,Spring
TRX001527,CUST0846,OUT015,LOC016,2024-05-11 12:00:00,875811.5049879292,Budget_Automotive,False,Credit Card,0.1724924128170284,3.083140650196334,1,Afternoon,Spring
TRX001528,CUST0312,OUT037,LOC000,2024-05-11 08:00:00,507084.17394404067,Designer_Jewelry,False,Debit Card,0.18773630486227802,3.971120264580302,1,Morning,Spring
TRX001529,CUST0797,OUT035,LOC008,2024-05-11 09:00:00,11241.868965594065,General_Retail,False,UPI,0.28008475569864655,2.6104859376080776,1,Morning,Spring
TRX001530,CUST0814,OUT041,LOC001,2024-05-11 12:00:00,286810.7891304033,Designer_Jewelry,False,UPI,0.6417036258504453,4.386053190713109,1,Afternoon,Spring
TRX001531,CUST0942,OUT028,LOC005,2024-05-11 12:00:00,61634.807077387886,Luxury_Fashion,True,Credit Card,0.11547945055914083,3.6101739874440364,1,Afternoon,Spring
TRX001532,CUST0346,OUT036,LOC012,2024-05-11 12:00:00,3620967.2863852372,Mid_Range_Automotive,False,Cash,0.2370939989052494,2.037224650700894,1,Afternoon,Spring
TRX001533,CUST0888,OUT033,LOC008,2024-05-11 09:00:00,7968.613051247911,General_Retail,False,Debit Card,0.4454029689748363,3.862317334892218,1,Morning,Spring
TRX001534,CUST0180,OUT029,LOC014,2024-05-11 19:00:00,12719.437274347098,General_Retail,False,UPI,0.1314366216195518,1.0,1,Evening,Spring
TRX001535,CUST0558,OUT025,LOC012,2024-05-11 09:00:00,113909.92032857117,Premium_Electronics,True,Debit Card,0.04978824342193277,2.332013636158363,1,Morning,Spring
TRX001536,CUST0939,OUT017,LOC014,2024-05-11 18:00:00,16413.942640532438,General_Retail,False,Debit Card,0.025201699419569238,2.5465584970749746,1,Evening,Spring
TRX001537,CUST0589,OUT003,LOC004,2024-05-11 12:00:00,889091.1875680579,Budget_Automotive,False,UPI,0.07351937810086064,2.5995284653341426,1,Afternoon,Spring
TRX001538,CUST0917,OUT043,LOC004,2024-05-11 12:00:00,130356.61289805098,Premium_Electronics,True,Debit Card,0.17274017233369982,3.6828215020944346,1,Afternoon,Spring
TRX001539,CUST0109,OUT032,LOC004,2024-05-11 12:00:00,272760.1308122892,Premium_Electronics,True,Credit Card,0.18493222505502496,3.8738815235506032,1,Afternoon,Spring
TRX001540,CUST0824,OUT046,LOC016,2024-05-12 18:00:00,751552.6972578709,Budget_Automotive,False,UPI,0.13847625364361837,2.8369597201469805,1,Evening,Spring
TRX001541,CUST0881,OUT017,LOC014,2024-05-12 18:00:00,14605.601688129624,General_Retail,False,Credit Card,0.14487607463575536,2.398519369114921,1,Evening,Spring
TRX001542,CUST0471,OUT029,LOC014,2024-05-12 18:00:00,10320.730811240797,General_Retail,False,Cash,0.42954625315837336,1.845723973897287,1,Evening,Spring
TRX001543,CUST0056,OUT046,LOC016,2024-05-12 10:00:00,1182636.6603046816,Budget_Automotive,False,Cash,0.2997434921491801,2.559433236941307,1,Morning,Spring
TRX001544,CUST0195,OUT013,LOC000,2024-05-12 17:00:00,5819681.449493621,Mid_Range_Automotive,False,Cash,0.3253935385846755,1.8884750906123624,1,Evening,Spring
TRX001545,CUST0360,OUT026,LOC001,2024-05-12 18:00:00,260599.2018546228,Premium_Electronics,True,Credit Card,0.22337886881915933,3.7370821520079995,1,Evening,Spring
TRX001546,CUST0785,OUT047,LOC004,2024-05-12 19:00:00,74223.89786646019,Premium_Lifestyle,True,Cash,0.21368592860533517,4.3468872773521765,1,Evening,Spring
TRX001547,CUST0191,OUT045,LOC000,2024-05-12 18:00:00,16448727.525236383,Luxury_Automotive,True,Credit Card,0.3786349447720175,5.0,1,Evening,Spring
TRX001548,CUST0341,OUT029,LOC014,2024-05-12 18:00:00,14178.697648382416,General_Retail,False,UPI,0.4166939798739996,1.6981931353453155,1,Evening,Spring
TRX001549,CUST0788,OUT002,LOC004,2024-05-12 09:00:00,3349577.5086136656,Mid_Range_Automotive,False,Cash,0.22099415706989786,2.3759085161462656,1,Morning,Spring
TRX001550,CUST0701,OUT025,LOC012,2024-05-12 09:00:00,84614.76497599218,Premium_Electronics,True,UPI,0.12200615867382927,2.918744763112314,1,Morning,Spring
TRX001551,CUST0113,OUT007,LOC002,2024-05-12 09:00:00,208093.813664853,Luxury_Fashion,True,Wallet,0.35058688924507875,3.8515820094701416,1,Morning,Spring
TRX001552,CUST0947,OUT016,LOC013,2024-05-12 18:00:00,3142033.1268487163,Mid_Range_Automotive,False,UPI,0.534569147896511,2.143031428953597,1,Evening,Spring
TRX001553,CUST0799,OUT030,LOC001,2024-05-12 09:00:00,12806.01102142256,Premium_Lifestyle,True,Wallet,0.26745848624730917,4.897446524981687,1,Morning,Spring
TRX001554,CUST0922,OUT042,LOC000,2024-05-12 09:00:00,449504.1290754307,Designer_Jewelry,False,Credit Card,0.44176888479906223,3.662257240679234,1,Morning,Spring
TRX001555,CUST0577,OUT042,LOC000,2024-05-12 09:00:00,694261.062282505,Designer_Jewelry,False,Credit Card,0.231291742349493,4.354213040934633,1,Morning,Spring
TRX001556,CUST0959,OUT023,LOC007,2024-05-12 18:00:00,2700237.782121975,Mid_Range_Automotive,False,Debit Card,0.15862537837584084,3.959758978096187,1,Evening,Spring
TRX001557,CUST0564,OUT031,LOC001,2024-05-12 09:00:00,145143.67502894852,Luxury_Fashion,True,Credit Card,0.1868835522086513,4.3226893250701774,1,Morning,Spring
TRX001558,CUST0830,OUT005,LOC012,2024-05-12 18:00:00,885240.7362458014,Budget_Automotive,False,Credit Card,0.3298070358730498,2.9745017353063288,1,Evening,Spring
TRX001559,CUST0813,OUT010,LOC001,2024-05-13 08:00:00,35398812.301181324,Luxury_Automotive,True,Debit Card,0.15400502521795045,4.45810105673221,0,Morning,Spring
TRX001560,CUST0333,OUT032,LOC004,2024-05-13 08:00:00,78658.71730152608,Premium_Electronics,True,Debit Card,0.25058988604494936,3.2179753946917358,0,Morning,Spring
TRX001561,CUST0960,OUT016,LOC013,2024-05-13 12:00:00,1740014.9232840447,Mid_Range_Automotive,False,Credit Card,0.22603711742771831,3.224815631745032,0,Afternoon,Spring
TRX001562,CUST0013,OUT024,LOC015,2024-05-13 12:00:00,479428.94136011635,Budget_Automotive,False,Debit Card,0.2881272766861558,3.1660036134188188,0,Afternoon,Spring
TRX001563,CUST0555,OUT018,LOC010,2024-05-13 09:00:00,4832975.368640669,Mid_Range_Automotive,False,Credit Card,0.3539332510766011,3.8129294373406473,0,Morning,Spring
TRX001564,CUST0270,OUT003,LOC004,2024-05-13 12:00:00,910072.1091579337,Budget_Automotive,False,Debit Card,0.25852842508920576,2.2720010937342083,0,Afternoon,Spring
TRX001565,CUST0206,OUT015,LOC016,2024-05-13 12:00:00,559875.0029421465,Budget_Automotive,False,Debit Card,0.08361542179971268,3.23533884979621,0,Afternoon,Spring
TRX001566,CUST0550,OUT013,LOC000,2024-05-13 09:00:00,1996219.4646325994,Mid_Range_Automotive,False,Wallet,0.06542176067730622,3.3823996160215013,0,Morning,Spring
TRX001567,CUST0480,OUT019,LOC014,2024-05-13 09:00:00,509688.8929784396,Budget_Automotive,False,Cash,0.3604779409267481,2.0619333173701224,0,Morning,Spring
TRX001568,CUST0856,OUT046,LOC016,2024-05-13 18:00:00,527064.75238332,Budget_Automotive,False,UPI,0.12494740728665708,1.6173528292301986,0,Evening,Spring
TRX001569,CUST0516,OUT028,LOC005,2024-05-13 12:00:00,66730.76322410397,Luxury_Fashion,True,Credit Card,0.09988455505658132,2.667474631997006,0,Afternoon,Spring
TRX001570,CUST0885,OUT027,LOC010,2024-05-13 09:00:00,5280368.682413289,Mid_Range_Automotive,False,Cash,0.18344749050312162,2.8809174132793522,0,Morning,Spring
TRX001571,CUST0020,OUT041,LOC001,2024-05-13 08:00:00,317631.66659162927,Designer_Jewelry,False,Credit Card,0.31662735639873296,3.072779702280608,0,Morning,Spring
TRX001572,CUST0835,OUT046,LOC016,2024-05-13 12:00:00,922644.7597454042,Budget_Automotive,False,Cash,0.4776566580074606,2.7457872987462646,0,Afternoon,Spring
TRX001573,CUST0916,OUT014,LOC000,2024-05-13 08:00:00,66262.82992264003,Premium_Lifestyle,True,Credit Card,0.054837481463431224,3.4282243382531226,0,Morning,Spring
TRX001574,CUST0611,OUT043,LOC004,2024-05-13 10:00:00,169710.37332068192,Premium_Electronics,True,Credit Card,0.10961583945697276,5.0,0,Morning,Spring
TRX001575,CUST0558,OUT020,LOC002,2024-05-14 10:00:00,951584.9094351681,Designer_Jewelry,False,Debit Card,0.5081163994196002,2.816304606648973,0,Morning,Spring
TRX001576,CUST0161,OUT026,LOC001,2024-05-14 08:00:00,59199.576241453105,Premium_Electronics,True,Credit Card,0.07854081140879224,4.521026504344031,0,Morning,Spring
TRX001577,CUST0926,OUT015,LOC016,2024-05-14 12:00:00,1045095.8030884326,Budget_Automotive,False,Credit Card,0.4540009775576195,4.88019481366976,0,Afternoon,Spring
TRX001578,CUST0332,OUT029,LOC014,2024-05-14 18:00:00,12009.778215656546,General_Retail,False,Cash,0.02311393380574155,1.7165280884809981,0,Evening,Spring
TRX001579,CUST0798,OUT005,LOC012,2024-05-14 09:00:00,1077820.2501005132,Budget_Automotive,False,Wallet,0.22734240018177637,3.2969387426450085,0,Morning,Spring
TRX001580,CUST0673,OUT015,LOC016,2024-05-14 18:00:00,1282812.681439935,Budget_Automotive,False,UPI,0.12353922298325394,3.1997196152097196,0,Evening,Spring
TRX001581,CUST0096,OUT024,LOC015,2024-05-14 12:00:00,1352594.7345387156,Budget_Automotive,False,Cash,0.1316013078649208,2.6977299748670873,0,Afternoon,Spring
TRX001582,CUST0411,OUT016,LOC013,2024-05-14 09:00:00,2374501.675447151,Mid_Range_Automotive,False,Cash,0.3673806696849471,2.8778063724234073,0,Morning,Spring
TRX001583,CUST0923,OUT035,LOC008,2024-05-14 18:00:00,13855.858874680536,General_Retail,False,Debit Card,0.2675545428478988,3.897994323421338,0,Evening,Spring
TRX001584,CUST0194,OUT033,LOC008,2024-05-14 10:00:00,8368.30755507915,General_Retail,False,Wallet,0.5249395610733529,3.5290249779427056,0,Morning,Spring
TRX001585,CUST0535,OUT013,LOC000,2024-05-14 12:00:00,2972209.84240945,Mid_Range_Automotive,False,Cash,0.36322100839724486,2.784184930352147,0,Afternoon,Spring
TRX001586,CUST0845,OUT029,LOC014,2024-05-14 12:00:00,10171.652101260921,General_Retail,False,UPI,0.518078482046843,1.0971192281755653,0,Afternoon,Spring
TRX001587,CUST0386,OUT018,LOC010,2024-05-14 12:00:00,2169371.888370718,Mid_Range_Automotive,False,Cash,0.40172072445403645,4.093442045534276,0,Afternoon,Spring
TRX001588,CUST0706,OUT006,LOC003,2024-05-14 09:00:00,42251.89739298304,Premium_Lifestyle,True,Debit Card,0.3180500220537094,3.134123900370864,0,Morning,Spring
TRX001589,CUST0075,OUT046,LOC016,2024-05-14 18:00:00,541646.5322514707,Budget_Automotive,False,UPI,0.35270503215488097,2.3422576999440814,0,Evening,Spring
TRX001590,CUST0729,OUT014,LOC000,2024-05-14 09:00:00,60373.86638663609,Premium_Lifestyle,True,UPI,0.14883103737060038,3.7672504355451633,0,Morning,Spring
TRX001591,CUST0280,OUT029,LOC014,2024-05-14 09:00:00,8507.45751353037,General_Retail,False,Debit Card,0.3821304846855729,1.5818970414022444,0,Morning,Spring
TRX001592,CUST0278,OUT032,LOC004,2024-05-15 18:00:00,365929.6193556895,Premium_Electronics,True,UPI,0.37278105773623205,2.645575151065155,0,Evening,Spring
TRX001593,CUST0052,OUT018,LOC010,2024-05-15 18:00:00,2517595.0820381404,Mid_Range_Automotive,False,UPI,0.2934689550778488,2.8003848876142574,0,Evening,Spring
TRX001594,CUST0159,OUT026,LOC001,2024-05-15 18:00:00,183673.0546677118,Premium_Electronics,True,Debit Card,0.09542754405154212,4.004990344661502,0,Evening,Spring
TRX001595,CUST0312,OUT030,LOC001,2024-05-15 09:00:00,23291.626944088755,Premium_Lifestyle,True,Debit Card,0.07616232018034307,3.5252898649128293,0,Morning,Spring
TRX001596,CUST0461,OUT046,LOC016,2024-05-15 09:00:00,801800.2577332463,Budget_Automotive,False,Credit Card,0.2798855986570538,2.2604308058514806,0,Morning,Spring
TRX001597,CUST0794,OUT019,LOC014,2024-05-15 10:00:00,583123.8671060943,Budget_Automotive,False,UPI,0.5658488766864269,1.2017120176418454,0,Morning,Spring
TRX001598,CUST0158,OUT036,LOC012,2024-05-15 09:00:00,4549617.034398382,Mid_Range_Automotive,False,Debit Card,0.27618267774762023,3.3665011716592814,0,Morning,Spring
TRX001599,CUST0205,OUT035,LOC008,2024-05-15 13:00:00,16589.729685705348,General_Retail,False,Credit Card,0.08483592420649183,3.2083801736742545,0,Afternoon,Spring
TRX001600,CUST0525,OUT023,LOC007,2024-05-15 09:00:00,2917650.302651169,Mid_Range_Automotive,False,Debit Card,0.47053786883573623,3.275511848820259,0,Morning,Spring
TRX001601,CUST0841,OUT002,LOC004,2024-05-15 12:00:00,3518546.901639117,Mid_Range_Automotive,False,Credit Card,0.2213974312842404,2.6418665784458835,0,Afternoon,Spring
TRX001602,CUST0184,OUT013,LOC000,2024-05-16 09:00:00,3217218.588251272,Mid_Range_Automotive,False,Credit Card,0.04783689797551993,3.502538785955455,0,Morning,Spring
TRX001603,CUST0195,OUT017,LOC014,2024-05-16 09:00:00,15849.308229619279,General_Retail,False,UPI,0.177089027772872,1.0,0,Morning,Spring
TRX001604,CUST0167,OUT033,LOC008,2024-05-16 10:00:00,6779.32496016805,General_Retail,False,Debit Card,0.15099903304819562,2.7527617344848214,0,Morning,Spring
TRX001605,CUST0352,OUT033,LOC008,2024-05-16 09:00:00,13229.681582457848,General_Retail,False,Debit Card,0.1810555967059542,2.6086437021957525,0,Morning,Spring
TRX001606,CUST0380,OUT018,LOC010,2024-05-16 12:00:00,4933016.517376199,Mid_Range_Automotive,False,Cash,0.697027106857249,3.708850488911477,0,Afternoon,Spring
TRX001607,CUST0598,OUT030,LOC001,2024-05-16 18:00:00,30929.389124047786,Premium_Lifestyle,True,Wallet,0.30394705882329925,4.732070303225509,0,Evening,Spring
TRX001608,CUST0559,OUT036,LOC012,2024-05-16 12:00:00,3990495.1142724445,Mid_Range_Automotive,False,Debit Card,0.18092375666978516,2.5468927708654348,0,Afternoon,Spring
TRX001609,CUST0306,OUT022,LOC007,2024-05-16 18:00:00,298275.1886400045,Premium_Electronics,True,UPI,0.21102189701883167,4.550774398869522,0,Evening,Spring
TRX001610,CUST0416,OUT026,LOC001,2024-05-16 09:00:00,175389.64181880993,Premium_Electronics,True,Debit Card,0.1471000860204743,4.369961834254619,0,Morning,Spring
TRX001611,CUST0607,OUT019,LOC014,2024-05-16 09:00:00,691520.4102249409,Budget_Automotive,False,Credit Card,0.2357003772065436,3.075646054477998,0,Morning,Spring
TRX001612,CUST0883,OUT046,LOC016,2024-05-16 09:00:00,643451.9006946825,Budget_Automotive,False,Debit Card,0.31792691295654135,2.580300381007195,0,Morning,Spring
TRX001613,CUST0743,OUT009,LOC005,2024-05-16 09:00:00,66792.44931331585,Premium_Electronics,True,UPI,0.16349737206527512,3.16328697964199,0,Morning,Spring
TRX001614,CUST0813,OUT007,LOC002,2024-05-16 09:00:00,131809.04653973476,Luxury_Fashion,True,Credit Card,0.172665952625635,3.6472404020370397,0,Morning,Spring
TRX001615,CUST0362,OUT039,LOC009,2024-05-17 18:00:00,102708.63011681505,Premium_Electronics,True,Cash,0.2586449009704681,3.1960883753880758,0,Evening,Spring
TRX001616,CUST0181,OUT017,LOC014,2024-05-17 12:00:00,17176.217831618407,General_Retail,False,Credit Card,0.10346007408024627,2.903434308498815,0,Afternoon,Spring
TRX001617,CUST0247,OUT015,LOC016,2024-05-17 18:00:00,963716.7468437707,Budget_Automotive,False,Cash,0.3601183783379997,4.040660040260525,0,Evening,Spring
TRX001618,CUST0451,OUT042,LOC000,2024-05-17 08:00:00,288680.5964910455,Designer_Jewelry,False,Credit Card,0.0598943169110154,4.478396784460974,0,Morning,Spring
TRX001619,CUST0473,OUT036,LOC012,2024-05-17 18:00:00,4687091.188670288,Mid_Range_Automotive,False,Cash,0.3273482886147976,2.7653725073930615,0,Evening,Spring
TRX001620,CUST0133,OUT027,LOC010,2024-05-17 09:00:00,4374093.38181536,Mid_Range_Automotive,False,Credit Card,0.1636950817642036,2.7855409621148794,0,Morning,Spring
TRX001621,CUST0492,OUT033,LOC008,2024-05-17 12:00:00,8748.693624107766,General_Retail,False,Cash,0.24765322046172353,2.942875833284149,0,Afternoon,Spring
TRX001622,CUST0785,OUT045,LOC000,2024-05-17 12:00:00,28854252.071026824,Luxury_Automotive,True,Credit Card,0.10550406005815827,4.7862862155229715,0,Afternoon,Spring
TRX001623,CUST0837,OUT023,LOC007,2024-05-17 09:00:00,3765002.013042713,Mid_Range_Automotive,False,Cash,0.2093387939990234,3.3542968766232875,0,Morning,Spring
TRX001624,CUST0639,OUT026,LOC001,2024-05-17 09:00:00,172700.6631998327,Premium_Electronics,True,Credit Card,0.40636615749363897,4.213957049812331,0,Morning,Spring
TRX001625,CUST0081,OUT046,LOC016,2024-05-17 18:00:00,1040635.107795805,Budget_Automotive,False,Debit Card,0.3156495255353909,3.2188300928502143,0,Evening,Spring
TRX001626,CUST0775,OUT028,LOC005,2024-05-17 12:00:00,150901.15207683045,Luxury_Fashion,True,Credit Card,0.3397996260389817,3.0586327757769904,0,Afternoon,Spring
TRX001627,CUST0337,OUT035,LOC008,2024-05-17 10:00:00,9458.205528598613,General_Retail,False,UPI,0.20139210837042298,3.1831698955210808,0,Morning,Spring
TRX001628,CUST0811,OUT034,LOC002,2024-05-17 12:00:00,654513.2957559959,Designer_Jewelry,False,Credit Card,0.2871257635368688,3.240902889986841,0,Afternoon,Spring
TRX001629,CUST0491,OUT016,LOC013,2024-05-17 12:00:00,2690285.000311644,Mid_Range_Automotive,False,Credit Card,0.2162274776611697,3.4374692960434357,0,Afternoon,Spring
